application_id,gender,international,gpa,major,gmat,admission
2105,Female,False,3.24,Humanities,670.0,
2106,Male,False,3.17,Humanities,650.0,
2107,Female,False,3.37,Humanities,670.0,Admit
2108,Male,False,3.31,STEM,680.0,Admit
2109,Female,False,3.24,STEM,670.0,Admit
2110,Male,True,3.33,Business,710.0,
2111,Male,True,2.98,Business,590.0,
2112,Male,True,3.13,Humanities,570.0,
2113,Male,False,3.03,STEM,570.0,
2114,Male,True,3.22,Business,570.0,
2115,Female,False,3.19,Business,620.0,
2116,Male,False,3.17,STEM,570.0,
2117,Female,True,3.22,STEM,720.0,Admit
2118,Male,False,3.36,STEM,570.0,
2119,Female,True,3.41,Business,730.0,Admit
2120,Male,True,3.3,Humanities,680.0,Admit
2121,Female,False,3.14,STEM,650.0,
2122,Male,True,3.24,STEM,680.0,Admit
2123,Male,False,3.37,STEM,600.0,
2124,Male,True,3.1,STEM,610.0,
2125,Female,False,3.3,STEM,700.0,Admit
2126,Male,False,3.42,Humanities,640.0,
2127,Female,False,3.34,Business,690.0,
2128,Male,False,3.35,Humanities,720.0,
2129,Male,False,3.26,Business,620.0,
2130,Male,True,3.18,Business,640.0,
2131,Female,False,3.15,Humanities,570.0,
2132,Male,True,2.99,Business,630.0,
2133,Male,True,3.19,STEM,580.0,
2134,Male,True,3.32,Humanities,700.0,
2135,Male,True,3.21,Business,670.0,
2136,Female,False,3.06,Business,580.0,
2137,Male,False,3.53,Humanities,740.0,Admit
2138,Male,False,3.2,Humanities,670.0,
2139,Male,False,3.02,Humanities,610.0,
2140,Male,True,3.03,Business,630.0,
2141,Male,True,3.46,Humanities,650.0,
2142,Male,True,3.13,STEM,680.0,
2143,Male,True,3.31,STEM,650.0,
2144,Female,False,3.19,Humanities,620.0,
2145,Male,False,3.36,Humanities,680.0,
2146,Female,False,3.24,Business,700.0,
2147,Male,True,3.28,STEM,740.0,
2148,Male,True,3.4,STEM,690.0,Admit
2149,Male,False,3.15,Business,600.0,
2150,Female,True,3.06,Business,660.0,
2151,Female,False,3.18,Humanities,610.0,
2152,Female,False,3.18,Business,580.0,
2153,Male,False,3.02,Humanities,590.0,
2154,Male,False,3.17,Humanities,710.0,
2155,Male,False,3.11,STEM,610.0,
2156,Male,True,3.08,Humanities,620.0,
2157,Male,False,3.42,Humanities,720.0,
2158,Male,False,3.29,STEM,610.0,
2159,Male,False,3.33,Humanities,680.0,
2160,Male,False,3.43,Business,650.0,
2161,Male,True,3.19,Business,730.0,
2162,Male,False,3.48,Business,660.0,Admit
2163,Female,False,3.36,Humanities,680.0,
2164,Male,True,3.46,Business,620.0,
2165,Female,False,3.27,Humanities,650.0,
2166,Female,True,3.36,Humanities,720.0,Admit
2167,Female,True,3.45,Business,700.0,
2168,Female,True,3.15,Business,640.0,
2169,Male,True,2.87,STEM,610.0,
2170,Female,True,3.08,STEM,660.0,
2171,Male,False,3.02,Business,630.0,
2172,Female,False,2.94,Business,590.0,
2173,Male,True,3.32,Business,660.0,Admit
2174,Female,False,2.86,Business,610.0,
2175,Female,False,3.3,Humanities,700.0,
2176,Male,False,3.55,STEM,720.0,
2177,Male,False,3.14,Humanities,620.0,
2178,Female,False,3.16,Business,660.0,
2179,Female,False,2.98,STEM,650.0,
2180,Male,True,3.12,STEM,660.0,
2181,Male,False,3.23,STEM,710.0,
2182,Male,False,3.32,Humanities,670.0,
2183,Male,False,3.19,Humanities,630.0,
2184,Female,False,3.13,Humanities,660.0,
2185,Male,False,3.26,Humanities,680.0,
2186,Male,False,3.41,Humanities,730.0,
2187,Female,True,3.22,Humanities,600.0,
2188,Male,False,3.16,Business,600.0,
2189,Female,False,3.31,STEM,670.0,
2190,Male,False,3.11,Humanities,680.0,
2191,Female,True,2.93,Humanities,630.0,
2192,Male,True,3.28,STEM,680.0,
2193,Female,False,3.23,Humanities,650.0,
2194,Female,False,3.06,Humanities,600.0,
2195,Female,False,3.21,Business,700.0,
2196,Female,False,3.38,STEM,680.0,
2197,Male,False,2.84,Business,590.0,
2198,Male,True,3.42,Humanities,690.0,Admit
2199,Male,False,3.21,Humanities,620.0,
2200,Male,False,3.29,Humanities,690.0,
2201,Male,False,3.29,Humanities,610.0,
2202,Male,True,3.18,Humanities,640.0,
2203,Male,False,3.17,Business,700.0,
2204,Male,False,3.47,Business,670.0,Admit
2205,Male,False,3.46,Humanities,690.0,
2206,Male,False,3.04,Business,640.0,
2207,Male,False,3.3,STEM,720.0,Admit
2208,Male,True,3.27,Business,610.0,
2209,Male,False,3.11,STEM,570.0,
2210,Male,False,3.37,Humanities,710.0,
2211,Male,False,3.0,Humanities,610.0,
2212,Male,True,3.39,STEM,670.0,
2213,Female,False,3.24,STEM,640.0,
2214,Male,False,3.08,Business,670.0,
2215,Female,False,3.2,STEM,620.0,
2216,Female,False,3.2,Humanities,630.0,
2217,Male,False,3.25,STEM,600.0,
2218,Female,False,3.31,Humanities,630.0,
2219,Male,False,3.35,Humanities,740.0,Admit
2220,Male,False,3.26,Humanities,610.0,
2221,Female,False,3.46,Business,780.0,
2222,Male,False,3.26,STEM,630.0,
2223,Male,True,3.37,Business,690.0,
2224,Male,True,3.44,STEM,670.0,
2225,Male,False,3.28,Business,610.0,
2226,Male,False,3.25,STEM,590.0,
2227,Female,True,3.22,Business,660.0,Admit
2228,Male,False,3.45,Humanities,670.0,Admit
2229,Male,False,3.61,Business,680.0,Admit
2230,Male,False,3.23,Humanities,650.0,
2231,Male,False,3.62,Humanities,720.0,Admit
2232,Male,True,3.24,Business,640.0,
2233,Female,False,3.15,STEM,630.0,
2234,Female,False,3.19,STEM,590.0,
2235,Male,False,3.13,Humanities,580.0,
2236,Female,False,3.04,Business,630.0,
2237,Female,False,3.43,Business,630.0,
2238,Female,False,3.64,Humanities,780.0,
2239,Female,False,3.28,STEM,610.0,
2240,Female,False,3.37,STEM,660.0,
2241,Male,False,3.21,Business,650.0,
2242,Male,False,3.39,Business,750.0,
2243,Female,False,3.05,Humanities,570.0,
2244,Female,True,3.58,Business,710.0,
2245,Female,False,3.32,Business,650.0,
2246,Male,False,3.42,Humanities,660.0,Admit
2247,Male,True,3.31,Humanities,670.0,
2248,Male,False,3.33,STEM,680.0,
2249,Female,True,3.0,STEM,570.0,
2250,Male,False,3.29,Business,660.0,
2251,Male,False,3.28,Business,740.0,
2252,Male,False,3.33,Business,710.0,Waitlist
2253,Male,False,2.99,Business,570.0,
2254,Male,False,3.35,Business,780.0,Admit
2255,Male,False,3.21,Humanities,690.0,
2256,Female,False,3.18,Humanities,620.0,
2257,Female,False,3.26,Business,640.0,
2258,Female,False,3.27,STEM,640.0,
2259,Female,True,3.0,Business,590.0,
2260,Female,False,3.4,STEM,730.0,
2261,Female,False,3.12,STEM,570.0,
2262,Male,True,3.14,Business,640.0,
2263,Male,False,3.13,STEM,610.0,
2264,Female,True,3.3,Humanities,700.0,
2265,Female,False,3.42,Business,590.0,
2266,Male,False,3.21,Humanities,660.0,
2267,Female,False,3.24,Humanities,600.0,
2268,Female,False,3.16,STEM,710.0,
2269,Male,False,3.09,Business,600.0,
2270,Female,False,3.03,Humanities,570.0,
2271,Male,False,3.49,Humanities,680.0,
2272,Male,False,3.27,STEM,630.0,
2273,Male,False,3.22,Business,610.0,
2274,Female,False,3.11,Humanities,620.0,
2275,Male,True,3.21,Business,660.0,
2276,Female,False,3.39,Humanities,630.0,
2277,Male,False,3.38,Humanities,740.0,Waitlist
2278,Male,False,3.31,Humanities,600.0,
2279,Male,True,3.58,STEM,700.0,Admit
2280,Female,False,3.07,Humanities,590.0,
2281,Male,True,3.33,STEM,690.0,Admit
2282,Female,False,3.22,Humanities,700.0,
2283,Male,False,3.67,STEM,720.0,
2284,Male,False,3.2,STEM,620.0,
2285,Male,False,3.55,Humanities,710.0,
2286,Male,False,3.05,STEM,660.0,
2287,Male,True,3.47,Business,620.0,
2288,Male,False,3.11,Humanities,640.0,
2289,Female,True,3.37,STEM,660.0,Admit
2290,Male,False,3.36,Humanities,720.0,
2291,Female,False,3.28,Business,670.0,Admit
2292,Male,True,3.47,STEM,670.0,
2293,Female,False,3.23,Humanities,670.0,
2294,Male,False,2.95,Humanities,680.0,
2295,Female,False,3.3,Humanities,670.0,
2296,Female,False,3.34,STEM,680.0,Admit
2297,Male,False,3.32,Business,660.0,Admit
2298,Male,False,3.46,Business,670.0,
2299,Male,False,3.19,Humanities,640.0,
2300,Female,False,3.21,STEM,680.0,
2301,Male,False,3.01,STEM,640.0,
2302,Male,False,3.24,STEM,630.0,
2303,Female,False,3.37,Business,640.0,
2304,Male,False,3.09,Humanities,610.0,
2305,Male,True,2.89,STEM,610.0,
2306,Male,False,3.22,STEM,620.0,
2307,Female,True,3.21,Business,600.0,
2308,Male,True,3.2,Humanities,580.0,
2309,Male,False,3.16,Business,660.0,
2310,Male,True,3.15,Business,620.0,
2311,Male,False,3.33,Business,700.0,Admit
2312,Male,False,3.01,Humanities,570.0,
2313,Female,False,3.26,Humanities,690.0,
2314,Male,False,3.38,STEM,660.0,Waitlist
2315,Male,False,3.02,Business,610.0,
2316,Male,True,3.17,Humanities,620.0,
2317,Female,False,3.3,STEM,610.0,
2318,Female,False,3.38,Humanities,640.0,
2319,Female,False,2.78,Business,570.0,
2320,Male,True,3.31,Humanities,720.0,
2321,Female,False,3.19,Humanities,650.0,
2322,Male,False,3.15,Humanities,690.0,
2323,Male,True,3.43,Humanities,640.0,
2324,Male,False,3.23,STEM,650.0,
2325,Male,False,3.3,STEM,730.0,
2326,Male,False,3.01,Humanities,620.0,
2327,Male,True,3.06,Business,570.0,
2328,Male,False,3.45,Humanities,620.0,
2329,Male,False,3.35,STEM,750.0,
2330,Male,False,3.35,Humanities,740.0,
2331,Female,False,3.19,STEM,660.0,
2332,Female,True,3.33,Business,680.0,
2333,Male,True,3.37,STEM,730.0,
2334,Male,False,3.36,Business,690.0,Admit
2335,Male,False,3.24,Humanities,630.0,
2336,Female,False,3.46,STEM,680.0,
2337,Female,False,3.1,STEM,570.0,
2338,Male,False,3.35,STEM,640.0,
2339,Male,True,3.26,STEM,640.0,
2340,Female,True,3.36,Humanities,640.0,
2341,Female,False,3.24,Business,620.0,
2342,Male,False,3.13,Humanities,670.0,
2343,Male,True,3.22,Humanities,640.0,
2344,Male,True,3.05,Humanities,660.0,
2345,Male,False,3.45,Humanities,690.0,Admit
2346,Male,True,2.72,STEM,570.0,
2347,Male,False,3.51,Business,650.0,
2348,Female,False,3.16,Humanities,650.0,
2349,Female,False,3.36,Humanities,670.0,Admit
2350,Male,False,3.42,Business,610.0,
2351,Female,False,3.37,Humanities,660.0,
2352,Female,True,2.92,Business,620.0,
2353,Female,True,3.16,Humanities,590.0,
2354,Female,False,3.26,Humanities,670.0,Admit
2355,Male,True,3.0,Humanities,570.0,
2356,Male,False,3.53,Business,670.0,Admit
2357,Female,False,2.97,Humanities,610.0,
2358,Male,True,3.21,Business,620.0,
2359,Female,False,3.21,STEM,610.0,
2360,Male,True,3.4,STEM,770.0,Admit
2361,Female,False,3.44,Business,780.0,
2362,Female,False,3.38,Humanities,730.0,
2363,Female,False,3.16,STEM,600.0,
2364,Male,False,2.99,STEM,590.0,
2365,Male,True,3.29,STEM,670.0,
2366,Male,False,3.07,Humanities,670.0,
2367,Male,True,3.15,Humanities,660.0,
2368,Female,False,3.43,Business,720.0,Admit
2369,Female,False,3.32,Business,670.0,
2370,Male,False,3.3,Humanities,630.0,
2371,Male,False,3.16,STEM,640.0,
2372,Male,True,3.31,STEM,570.0,
2373,Male,False,3.28,Humanities,670.0,
2374,Male,False,3.13,Business,650.0,
2375,Female,True,3.32,Humanities,640.0,
2376,Male,False,3.3,Humanities,630.0,
2377,Male,False,3.13,Humanities,690.0,
2378,Male,False,3.33,Business,690.0,Admit
2379,Female,True,3.38,Humanities,720.0,
2380,Female,False,3.26,Business,730.0,
2381,Female,False,3.49,Business,680.0,
2382,Male,True,3.5,STEM,750.0,
2383,Male,True,3.17,Humanities,640.0,
2384,Male,True,3.13,Humanities,580.0,
2385,Male,False,3.14,Humanities,660.0,
2386,Female,False,3.48,Humanities,690.0,Admit
2387,Male,False,3.15,Business,590.0,
2388,Female,False,3.28,Humanities,600.0,
2389,Female,True,3.25,Humanities,660.0,
2390,Female,False,3.57,Humanities,690.0,
2391,Female,False,3.51,Humanities,630.0,
2392,Female,False,3.36,Business,700.0,
2393,Male,False,3.32,STEM,690.0,Admit
2394,Male,False,3.08,STEM,570.0,
2395,Male,True,3.24,Business,580.0,
2396,Male,False,3.21,Business,660.0,
2397,Male,False,3.06,Business,590.0,
2398,Female,False,3.35,Humanities,730.0,Admit
2399,Female,False,3.21,Humanities,660.0,
2400,Male,False,3.39,Humanities,660.0,
2401,Male,False,3.03,Humanities,660.0,
2402,Male,False,3.2,Business,620.0,
2403,Female,True,3.2,Business,650.0,
2404,Female,False,3.07,Humanities,580.0,
2405,Male,True,3.29,Business,660.0,
2406,Male,True,3.32,Business,650.0,
2407,Male,False,3.11,STEM,610.0,
2408,Male,True,3.21,Business,650.0,
2409,Female,True,3.16,Humanities,620.0,
2410,Female,True,3.45,Humanities,690.0,Admit
2411,Male,False,3.43,Business,570.0,
2412,Female,True,3.13,Humanities,650.0,
2413,Male,True,3.12,STEM,590.0,
2414,Male,False,3.28,Humanities,690.0,
2415,Female,False,3.29,Humanities,640.0,
2416,Female,False,3.43,Humanities,680.0,
2417,Male,False,3.24,STEM,720.0,
2418,Male,False,3.16,STEM,620.0,
2419,Male,False,3.16,Business,570.0,
2420,Male,False,3.05,Humanities,610.0,
2421,Male,False,3.39,Humanities,700.0,Admit
2422,Female,False,3.39,STEM,680.0,
2423,Male,False,3.25,STEM,630.0,
2424,Female,False,3.21,Humanities,600.0,
2425,Female,True,2.92,Humanities,580.0,
2426,Male,False,3.2,STEM,620.0,
2427,Male,False,3.28,Business,640.0,
2428,Female,True,3.15,Business,630.0,
2429,Female,True,3.37,STEM,610.0,
2430,Male,True,3.1,Humanities,630.0,
2431,Female,False,3.28,Humanities,710.0,
2432,Female,False,3.01,Humanities,710.0,
2433,Male,True,3.07,Humanities,690.0,
2434,Male,False,3.4,Business,780.0,
2435,Male,False,3.4,Humanities,570.0,
2436,Male,False,3.43,Humanities,690.0,
2437,Male,False,3.37,Business,670.0,
2438,Male,False,3.18,Business,620.0,
2439,Female,False,3.28,Humanities,610.0,
2440,Male,True,3.1,STEM,590.0,
2441,Male,True,3.26,Business,700.0,
2442,Female,False,3.4,Humanities,690.0,
2443,Male,False,3.36,STEM,670.0,Waitlist
2444,Male,False,3.14,Humanities,600.0,
2445,Female,True,3.19,STEM,650.0,
2446,Male,True,3.26,Business,700.0,
2447,Female,False,3.5,Business,700.0,
2448,Female,False,3.17,Business,620.0,
2449,Male,False,3.17,Business,630.0,
2450,Male,False,3.12,Humanities,630.0,
2451,Male,False,3.27,Business,620.0,
2452,Female,False,3.23,Humanities,620.0,
2453,Female,False,3.18,Humanities,650.0,
2454,Male,True,3.14,Humanities,570.0,
2455,Female,False,3.24,Business,570.0,
2456,Male,False,3.17,STEM,580.0,
2457,Female,False,3.13,STEM,640.0,
2458,Male,False,3.07,Business,590.0,
2459,Male,True,3.16,STEM,650.0,
2460,Male,False,3.27,Humanities,640.0,
2461,Male,False,3.49,Humanities,660.0,Admit
2462,Male,False,3.44,Humanities,700.0,
2463,Male,False,3.12,Business,680.0,
2464,Male,False,3.15,Humanities,660.0,
2465,Female,False,2.98,Humanities,600.0,
2466,Male,True,3.02,Humanities,610.0,
2467,Male,False,3.35,STEM,730.0,Admit
2468,Male,False,3.25,Humanities,670.0,
2469,Female,True,3.33,STEM,680.0,
2470,Female,False,3.05,Business,660.0,
2471,Male,False,2.93,Business,570.0,
2472,Male,False,3.34,Business,730.0,
2473,Male,False,3.24,Business,650.0,
2474,Female,False,3.26,Humanities,580.0,
2475,Female,True,3.55,Business,720.0,
2476,Male,True,3.38,Humanities,680.0,
2477,Female,True,3.27,Business,710.0,
2478,Male,False,3.02,STEM,620.0,
2479,Female,False,3.46,STEM,580.0,
2480,Female,False,3.01,Humanities,570.0,
2481,Female,True,2.97,Humanities,660.0,
2482,Male,False,3.4,Business,750.0,Waitlist
2483,Male,True,2.99,Humanities,580.0,
2484,Male,True,3.28,STEM,640.0,
2485,Female,True,2.98,Humanities,630.0,
2486,Male,True,3.53,Humanities,660.0,
2487,Male,False,3.05,STEM,610.0,
2488,Male,False,3.09,STEM,660.0,
2489,Female,False,3.12,STEM,670.0,
2490,Female,False,3.22,Humanities,680.0,Admit
2491,Male,False,3.12,Humanities,740.0,
2492,Female,False,3.19,Business,590.0,
2493,Male,False,3.14,Humanities,640.0,
2494,Female,True,3.43,STEM,660.0,
2495,Female,True,3.29,Humanities,610.0,
2496,Male,True,3.39,Business,720.0,
2497,Female,False,3.15,Business,650.0,
2498,Female,False,3.51,Humanities,680.0,
2499,Male,True,3.3,Humanities,600.0,
2500,Male,True,3.27,STEM,620.0,
2501,Male,True,3.18,STEM,570.0,
2502,Female,False,3.04,Humanities,610.0,
2503,Female,False,3.2,Business,620.0,
2504,Male,False,3.11,Humanities,600.0,
2505,Female,False,3.2,STEM,660.0,
2506,Male,True,3.29,Humanities,710.0,Admit
2507,Female,False,3.5,Business,740.0,
2508,Male,True,3.58,Humanities,780.0,
2509,Male,True,3.6,Humanities,760.0,
2510,Female,False,3.27,Humanities,660.0,
2511,Male,True,3.13,STEM,570.0,
2512,Female,False,3.05,Humanities,590.0,
2513,Male,False,3.36,Business,630.0,
2514,Female,False,3.06,Humanities,590.0,
2515,Male,False,3.06,STEM,600.0,
2516,Female,False,3.45,Humanities,720.0,
2517,Male,False,2.95,Business,570.0,
2518,Female,False,3.24,Humanities,640.0,
2519,Female,False,3.23,STEM,660.0,Admit
2520,Male,False,3.51,Humanities,680.0,
2521,Male,True,3.49,STEM,650.0,
2522,Male,False,3.49,STEM,670.0,Waitlist
2523,Male,False,3.07,STEM,580.0,
2524,Male,False,3.44,Humanities,670.0,
2525,Male,True,3.25,Humanities,570.0,
2526,Female,False,3.18,STEM,700.0,
2527,Female,False,3.38,Humanities,660.0,
2528,Male,True,3.19,STEM,670.0,
2529,Female,False,3.26,STEM,570.0,
2530,Male,False,3.13,STEM,630.0,
2531,Male,True,3.21,STEM,630.0,
2532,Male,False,3.13,Humanities,570.0,
2533,Male,False,3.36,Humanities,740.0,Admit
2534,Male,True,3.24,Humanities,630.0,
2535,Male,False,3.44,Humanities,630.0,
2536,Female,False,3.3,STEM,650.0,
2537,Male,False,3.23,Business,610.0,
2538,Male,False,3.25,Humanities,660.0,
2539,Male,True,3.19,Humanities,620.0,
2540,Male,True,3.28,STEM,570.0,
2541,Male,True,3.13,STEM,610.0,
2542,Male,False,2.92,Business,600.0,
2543,Male,False,3.29,STEM,700.0,Admit
2544,Male,False,3.4,STEM,610.0,
2545,Male,False,3.25,STEM,690.0,
2546,Male,False,3.46,Humanities,720.0,Admit
2547,Male,False,3.09,Humanities,570.0,
2548,Male,True,3.23,Humanities,640.0,
2549,Female,True,3.17,Business,670.0,
2550,Female,False,3.37,Humanities,690.0,
2551,Male,False,3.23,STEM,610.0,
2552,Female,False,2.98,Humanities,590.0,
2553,Male,False,3.04,Humanities,570.0,
2554,Male,False,2.91,Humanities,570.0,
2555,Female,False,3.07,Humanities,640.0,
2556,Female,True,3.15,STEM,600.0,
2557,Female,False,3.34,Business,680.0,
2558,Female,False,3.16,STEM,580.0,
2559,Male,True,3.08,Business,570.0,
2560,Male,True,3.25,Business,570.0,
2561,Female,True,3.21,Business,630.0,
2562,Male,True,3.46,STEM,640.0,
2563,Male,False,3.13,Business,630.0,
2564,Male,False,3.36,Business,630.0,
2565,Male,True,3.53,Humanities,690.0,
2566,Female,False,3.3,Humanities,660.0,Admit
2567,Male,False,3.2,STEM,640.0,
2568,Male,True,3.08,Humanities,570.0,
2569,Male,False,2.87,Humanities,590.0,
2570,Male,False,3.14,Business,700.0,
2571,Male,False,3.42,Humanities,660.0,
2572,Male,False,3.33,STEM,630.0,
2573,Male,False,3.23,Humanities,730.0,
2574,Female,False,3.37,Humanities,690.0,
2575,Female,True,3.36,Humanities,710.0,
2576,Male,False,3.21,Business,750.0,
2577,Female,True,3.21,STEM,580.0,
2578,Male,False,3.22,Business,660.0,
2579,Male,True,3.39,Humanities,630.0,
2580,Male,False,3.14,STEM,660.0,
2581,Male,True,3.31,STEM,700.0,
2582,Female,False,3.09,Business,600.0,
2583,Male,False,3.5,Humanities,690.0,
2584,Male,False,3.63,Business,720.0,Admit
2585,Male,True,3.25,STEM,680.0,
2586,Male,False,2.88,Business,570.0,
2587,Female,False,3.41,Humanities,640.0,
2588,Female,False,3.36,Humanities,670.0,
2589,Male,False,3.42,STEM,780.0,Admit
2590,Male,False,3.5,Humanities,740.0,
2591,Male,False,3.56,STEM,670.0,Admit
2592,Female,False,3.35,Humanities,680.0,Admit
2593,Male,False,3.2,Humanities,590.0,
2594,Male,False,3.4,STEM,660.0,
2595,Male,True,3.4,Business,700.0,Admit
2596,Female,False,3.33,STEM,720.0,
2597,Male,True,3.44,Business,730.0,
2598,Male,True,3.21,STEM,620.0,
2599,Female,False,3.14,STEM,620.0,
2600,Male,True,3.41,Business,650.0,
2601,Female,False,3.36,Humanities,650.0,
2602,Male,False,3.51,STEM,710.0,
2603,Female,False,3.22,STEM,610.0,
2604,Male,True,3.01,STEM,570.0,
2605,Female,False,3.24,Business,640.0,
2606,Male,False,3.14,STEM,590.0,
2607,Male,True,3.2,Humanities,650.0,
2608,Female,False,2.91,STEM,570.0,
2609,Female,False,3.28,Business,720.0,Admit
2610,Male,True,2.98,Humanities,600.0,
2611,Female,True,3.28,STEM,660.0,
2612,Female,False,3.22,Business,660.0,Admit
2613,Male,True,3.32,Humanities,680.0,
2614,Male,True,3.02,Business,640.0,
2615,Male,False,3.23,Humanities,590.0,
2616,Male,False,3.15,Humanities,600.0,
2617,Male,False,3.08,Business,610.0,
2618,Male,False,3.34,Humanities,660.0,
2619,Male,False,3.49,Business,720.0,Admit
2620,Male,True,3.28,Humanities,620.0,
2621,Female,False,3.17,STEM,630.0,
2622,Female,False,3.53,Humanities,740.0,Admit
2623,Male,False,3.18,Humanities,620.0,
2624,Male,False,3.5,STEM,730.0,
2625,Female,False,3.12,STEM,650.0,
2626,Male,False,3.18,Business,660.0,
2627,Female,False,3.12,STEM,570.0,
2628,Male,False,3.07,STEM,570.0,
2629,Male,True,3.31,STEM,610.0,
2630,Male,False,3.17,STEM,620.0,
2631,Female,True,3.2,Business,620.0,
2632,Female,True,3.32,Humanities,630.0,
2633,Female,False,3.4,Humanities,650.0,
2634,Male,False,3.33,Business,630.0,
2635,Male,True,3.11,Business,630.0,
2636,Male,False,3.43,Humanities,710.0,Admit
2637,Female,True,3.21,Humanities,690.0,
2638,Male,False,3.09,Humanities,620.0,
2639,Female,False,3.0,Business,680.0,
2640,Female,False,3.08,Humanities,610.0,
2641,Female,True,3.32,Business,730.0,
2642,Female,False,3.35,STEM,700.0,
2643,Male,False,3.41,Business,660.0,
2644,Male,False,3.25,STEM,640.0,
2645,Female,True,3.19,Business,630.0,
2646,Male,False,3.46,Humanities,760.0,Waitlist
2647,Male,True,3.1,Humanities,600.0,
2648,Male,False,3.43,STEM,660.0,Admit
2649,Male,False,3.02,Humanities,630.0,
2650,Male,False,3.39,Humanities,680.0,
2651,Female,False,3.32,Business,580.0,
2652,Female,True,3.09,Business,700.0,
2653,Male,False,3.3,Business,660.0,Admit
2654,Male,False,3.27,STEM,670.0,Admit
2655,Male,True,3.2,Business,700.0,
