international,application_id,gender,major,work_industry,admission
False,1528,Male,Humanities,Consulting,
False,302,Male,Business,Technology,Admit
False,2103,Female,Humanities,Consulting,
False,147,Male,Humanities,Investment Management,
False,763,Male,Humanities,Consulting,
True,4268,Female,STEM,Investment Banking,Admit
True,975,Female,Humanities,Financial Services,Admit
False,2806,Male,Business,Financial Services,
False,1944,Female,STEM,Media/Entertainment,Admit
False,5966,Female,Business,Other,
False,2795,Female,Humanities,Retail,
False,5921,Female,Humanities,Health Care,
True,2541,Male,STEM,Investment Banking,
True,4739,Female,Business,Investment Banking,
False,5791,Male,Business,PE/VC,
True,1764,Male,STEM,Financial Services,Admit
False,2769,Male,Humanities,Consulting,
False,1438,Female,Humanities,Financial Services,
True,6154,Male,Business,Consulting,
False,649,Male,Business,Technology,
False,4657,Male,Business,Health Care,
False,2576,Male,Business,Nonprofit/Gov,
False,4738,Male,Business,PE/VC,
False,5214,Male,Business,Consulting,Admit
False,1620,Male,Business,PE/VC,Admit
False,2731,Male,STEM,Investment Banking,
False,2370,Male,Humanities,Consulting,
False,6018,Female,Business,Investment Management,
False,5311,Male,STEM,Health Care,
False,1708,Female,STEM,Investment Banking,
False,845,Female,Business,PE/VC,Admit
True,1574,Female,Humanities,Other,
False,2524,Male,Humanities,Technology,
True,3800,Male,STEM,Technology,Admit
False,497,Male,STEM,PE/VC,
False,3578,Male,Business,PE/VC,Admit
True,1436,Male,STEM,PE/VC,
True,1439,Male,STEM,PE/VC,
False,4790,Female,Business,Consulting,
True,2727,Male,Humanities,Technology,
False,1571,Male,Humanities,Investment Banking,
False,252,Male,Humanities,Nonprofit/Gov,
False,6118,Male,STEM,Health Care,Admit
False,2256,Female,Humanities,Technology,
False,5847,Female,STEM,Technology,
False,2663,Male,Business,PE/VC,
True,5506,Female,STEM,Investment Banking,
False,2566,Female,Humanities,Other,Admit
True,1097,Male,Business,Financial Services,
False,507,Female,STEM,Technology,Admit
True,2676,Male,Business,Consulting,
True,5186,Female,Humanities,PE/VC,
False,2163,Female,Humanities,Consulting,
False,4122,Female,Humanities,Consulting,
False,664,Male,STEM,Financial Services,
True,5723,Male,Humanities,Consulting,Admit
False,4303,Male,Humanities,Technology,
False,5395,Male,Humanities,Investment Banking,
True,4526,Male,Humanities,Media/Entertainment,
False,1882,Female,Business,Nonprofit/Gov,
True,3924,Female,Humanities,Investment Management,
True,2156,Male,Humanities,Consulting,
False,4757,Male,STEM,PE/VC,
True,6135,Male,STEM,Financial Services,
True,5111,Male,Business,Other,
True,4559,Female,Business,PE/VC,Admit
True,2208,Male,Business,Consulting,
False,3817,Female,STEM,Consulting,
True,3130,Female,Business,Consulting,
False,5961,Female,Humanities,Consulting,
False,862,Female,STEM,Investment Management,Waitlist
False,4403,Male,Humanities,Nonprofit/Gov,
True,2227,Female,Business,Nonprofit/Gov,Admit
False,995,Female,Business,PE/VC,Admit
True,1894,Female,STEM,Health Care,
False,39,Female,Humanities,Investment Banking,Admit
False,3395,Male,Business,PE/VC,
False,4736,Female,Business,Investment Management,
True,5089,Male,Humanities,Other,
True,1346,Male,STEM,Investment Banking,Admit
False,4285,Female,Business,Financial Services,
False,2354,Female,Humanities,Other,Admit
False,4955,Male,Humanities,Consulting,
True,4096,Male,Business,Consulting,
True,883,Female,STEM,Other,
True,4151,Male,STEM,Investment Banking,
True,1859,Male,STEM,PE/VC,Admit
False,241,Female,Business,Technology,Admit
True,2082,Male,Humanities,Technology,
False,4963,Male,Humanities,PE/VC,
False,3931,Male,Business,Consulting,
False,5587,Male,Humanities,Other,
True,2660,Female,Humanities,Technology,
False,5408,Female,STEM,Consulting,Admit
False,508,Female,Humanities,Technology,Waitlist
True,5035,Female,Humanities,Other,
False,5607,Female,STEM,Investment Banking,
True,2030,Male,STEM,Technology,
True,3239,Female,Business,Consulting,Admit
False,3881,Male,Business,Energy,Admit
False,908,Male,Business,Technology,
False,1734,Male,Humanities,Other,
True,4978,Male,Business,PE/VC,
True,3946,Male,STEM,Investment Banking,
False,2174,Female,Business,Investment Banking,
False,5630,Male,Humanities,Technology,
False,2868,Female,Humanities,Investment Banking,
True,5987,Female,STEM,Consulting,
False,5172,Female,STEM,Technology,
False,1125,Male,STEM,Financial Services,Admit
True,2540,Male,STEM,Investment Banking,
False,2852,Female,Humanities,Financial Services,
True,6146,Female,Humanities,Consulting,
False,372,Male,STEM,Other,
False,4445,Male,Business,Consulting,
True,1961,Male,Humanities,Consulting,
False,2763,Female,Humanities,Nonprofit/Gov,
False,658,Female,Business,Other,Admit
False,4401,Female,Business,PE/VC,
False,680,Male,STEM,Nonprofit/Gov,
False,476,Female,Business,Consulting,Waitlist
True,1210,Male,Business,Technology,
True,4805,Male,STEM,PE/VC,
False,366,Female,Business,Consulting,Admit
False,4954,Male,STEM,Nonprofit/Gov,
False,5797,Male,STEM,Investment Banking,
True,3168,Male,STEM,Health Care,Admit
True,2926,Female,Humanities,Media/Entertainment,
False,3368,Male,Humanities,Consulting,
True,3968,Male,Business,Health Care,
False,3002,Female,Humanities,PE/VC,
False,1456,Male,Business,Investment Banking,
True,2223,Male,Business,Consulting,
False,4761,Male,Humanities,Financial Services,
True,3410,Female,Business,PE/VC,Admit
False,3337,Female,STEM,Consulting,
True,5598,Male,Business,PE/VC,
False,4312,Female,Humanities,Other,
False,3296,Male,Humanities,Consulting,Admit
False,551,Female,Business,Consulting,Waitlist
False,3646,Male,STEM,Financial Services,
True,1065,Male,Humanities,Investment Banking,
True,3413,Female,Business,Consulting,
False,3427,Male,STEM,PE/VC,
False,1586,Male,Business,Investment Banking,
True,5001,Male,STEM,PE/VC,Admit
True,1149,Male,STEM,Nonprofit/Gov,Admit
True,6063,Male,STEM,Technology,
False,1112,Male,Humanities,PE/VC,
False,269,Female,STEM,PE/VC,
False,852,Male,STEM,Nonprofit/Gov,
False,1094,Male,STEM,Technology,
False,5350,Male,STEM,Nonprofit/Gov,
True,2485,Female,Humanities,PE/VC,
False,4524,Female,Humanities,PE/VC,
False,4042,Female,Business,Technology,
False,4440,Male,STEM,Consulting,
True,1287,Male,Humanities,Consulting,
False,5950,Male,STEM,PE/VC,
False,843,Female,Humanities,Consulting,
False,383,Female,Business,Nonprofit/Gov,Admit
False,87,Male,Business,Financial Services,
False,1964,Female,Business,Nonprofit/Gov,
False,5608,Male,STEM,Financial Services,
False,3858,Male,Humanities,Consulting,
False,5024,Female,STEM,Consulting,
True,4094,Male,Humanities,Other,Admit
False,5045,Male,STEM,PE/VC,
True,4667,Female,STEM,Nonprofit/Gov,
False,3225,Male,Humanities,Nonprofit/Gov,Admit
False,4722,Male,STEM,Investment Banking,
False,570,Female,Humanities,Other,
True,709,Male,Business,Consulting,Waitlist
False,1173,Male,Humanities,Health Care,
False,5795,Male,STEM,Investment Banking,
True,2953,Female,Humanities,PE/VC,
True,4960,Male,Humanities,Consulting,
True,1557,Male,STEM,Technology,
False,1625,Female,STEM,Consulting,
False,916,Male,Humanities,Consulting,
False,2274,Female,Humanities,Technology,
False,1507,Female,Humanities,Nonprofit/Gov,
False,4709,Female,Business,PE/VC,
True,1123,Female,Humanities,Health Care,
True,1154,Female,Humanities,PE/VC,
True,1923,Male,Business,PE/VC,
False,306,Female,Humanities,Consulting,
False,139,Female,STEM,Investment Banking,Admit
True,4780,Male,Business,Financial Services,
True,5892,Male,Business,CPG,
True,1958,Male,Humanities,Investment Banking,
True,5973,Male,Humanities,Other,
False,2694,Male,STEM,Nonprofit/Gov,Admit
False,3934,Female,Humanities,Technology,
False,3220,Male,Humanities,Technology,
False,1069,Male,STEM,PE/VC,
False,201,Male,Business,Technology,
True,2344,Male,Humanities,Health Care,
False,2717,Female,Business,Nonprofit/Gov,
False,4743,Male,STEM,Other,Admit
False,1433,Male,Humanities,Retail,
True,3604,Female,Humanities,Consulting,
False,3279,Male,STEM,Other,
False,3053,Male,Business,Consulting,
False,192,Male,Business,Investment Management,
False,2474,Female,Humanities,PE/VC,
False,3052,Female,Business,Consulting,
False,5854,Male,Humanities,Financial Services,
True,3409,Female,STEM,Investment Management,Admit
False,6052,Male,Humanities,Consulting,
True,5193,Male,Business,Nonprofit/Gov,
False,3455,Female,STEM,Technology,
False,2625,Female,STEM,Technology,
True,3641,Female,Humanities,Media/Entertainment,
False,3018,Female,Humanities,Consulting,
True,6023,Male,Humanities,Consulting,
False,106,Male,Business,PE/VC,
False,1646,Male,Humanities,Consulting,Admit
True,1272,Female,Humanities,Consulting,Admit
False,3066,Male,Humanities,Financial Services,
False,6096,Female,Humanities,Nonprofit/Gov,
False,4648,Male,Business,Other,
True,2244,Female,Business,Other,
False,3398,Male,Humanities,PE/VC,
False,2017,Male,STEM,Media/Entertainment,
False,4108,Female,STEM,Financial Services,
True,1393,Male,Business,Nonprofit/Gov,
False,5510,Female,STEM,Consulting,
False,800,Male,Humanities,Financial Services,
False,4532,Male,Business,Investment Banking,
True,4806,Male,STEM,PE/VC,
True,5099,Female,STEM,Investment Management,
False,742,Male,Business,Consulting,
False,984,Male,Humanities,Technology,
False,3564,Male,Business,Consulting,
False,3969,Male,Business,Technology,
False,4438,Male,Humanities,Consulting,
True,2575,Female,Humanities,Energy,
False,2253,Male,Business,PE/VC,
True,6024,Female,Humanities,Consulting,
False,2067,Male,STEM,Investment Banking,
True,4148,Female,Humanities,Consulting,Admit
False,3103,Female,STEM,Real Estate,
False,1534,Male,STEM,PE/VC,
False,701,Male,Humanities,Consulting,
False,5683,Male,STEM,Technology,
False,5421,Female,STEM,PE/VC,
True,1897,Male,STEM,PE/VC,
True,3183,Male,STEM,Consulting,
True,5149,Female,Business,Other,
False,5226,Male,Humanities,Health Care,
False,943,Male,Humanities,Technology,
True,854,Female,Humanities,Health Care,Admit
True,4054,Female,STEM,Consulting,
False,4904,Male,Humanities,PE/VC,
False,2417,Male,STEM,PE/VC,
False,4350,Female,STEM,Technology,Admit
False,3898,Male,STEM,Consulting,
True,415,Male,Humanities,Financial Services,
False,3607,Female,Humanities,Consulting,
False,4890,Female,Humanities,Health Care,
True,5754,Male,Humanities,Financial Services,
True,2990,Male,Business,Technology,
True,5691,Female,STEM,Consulting,
True,6056,Female,Humanities,Technology,
False,2684,Female,Humanities,Technology,Admit
False,2743,Male,STEM,Consulting,Waitlist
False,5955,Male,Humanities,Other,
False,4137,Female,STEM,Financial Services,
False,5046,Male,STEM,Consulting,
False,4326,Female,Humanities,Investment Management,
False,2630,Male,STEM,Nonprofit/Gov,
False,1499,Female,Business,Other,
False,5827,Male,STEM,PE/VC,Admit
False,613,Male,Business,PE/VC,
False,3880,Male,Humanities,Health Care,
False,2662,Male,Humanities,Consulting,Waitlist
True,3890,Male,Business,Health Care,Admit
True,2691,Male,Humanities,Consulting,
False,3414,Female,STEM,Technology,
False,2898,Male,Humanities,Financial Services,
False,5437,Male,STEM,PE/VC,
False,3846,Male,Humanities,Health Care,
False,4918,Female,Business,Other,
False,542,Male,STEM,PE/VC,
False,6083,Male,Humanities,Consulting,
False,4237,Male,STEM,Nonprofit/Gov,
False,1711,Male,Humanities,CPG,Admit
False,4182,Male,STEM,Consulting,
False,2503,Female,Business,Nonprofit/Gov,
False,301,Male,Business,Nonprofit/Gov,
True,6067,Female,Humanities,Investment Banking,
True,2761,Male,STEM,Technology,
False,2439,Female,Humanities,Consulting,
False,4092,Male,Business,Investment Management,Admit
False,5201,Female,Humanities,Investment Banking,
True,1423,Male,STEM,PE/VC,
False,3715,Male,STEM,Investment Banking,
False,4872,Male,Business,Investment Banking,
False,5091,Male,STEM,Financial Services,
False,1202,Male,STEM,Consulting,
True,5168,Female,STEM,PE/VC,
False,5770,Male,Humanities,Real Estate,
False,3423,Male,STEM,PE/VC,
True,4210,Male,Humanities,Technology,
False,4933,Male,STEM,Financial Services,
False,1161,Female,Humanities,Consulting,
False,1042,Male,STEM,Investment Banking,Admit
False,2536,Female,STEM,Financial Services,
False,2205,Male,Humanities,Nonprofit/Gov,
True,5657,Male,STEM,Nonprofit/Gov,
True,1941,Female,Business,Investment Banking,
False,3575,Male,Business,Consulting,
False,1053,Male,Humanities,Health Care,
True,6076,Male,STEM,Investment Management,
True,3341,Male,Business,Financial Services,Admit
True,2476,Male,Humanities,Investment Banking,
True,4173,Male,STEM,Technology,
True,874,Male,Business,Financial Services,
False,3146,Male,Business,Health Care,
False,4787,Female,STEM,Investment Banking,
True,5336,Male,Humanities,Health Care,
False,2959,Male,Humanities,Investment Banking,
False,5307,Male,Humanities,Investment Banking,
True,1358,Male,Humanities,PE/VC,Admit
False,1798,Male,STEM,Consulting,
True,5493,Female,Business,PE/VC,
False,2235,Male,Humanities,Financial Services,
False,3425,Male,STEM,Investment Banking,
False,2127,Female,Business,Technology,
False,2311,Male,Business,Consulting,Admit
True,1742,Female,STEM,Technology,Admit
True,944,Female,STEM,Technology,Admit
False,2297,Male,Business,Investment Banking,Admit
False,5546,Male,Business,Technology,
False,550,Male,STEM,Other,
True,871,Female,Business,Nonprofit/Gov,
True,5783,Female,Humanities,Consulting,
True,5404,Female,STEM,Investment Banking,
False,1914,Male,STEM,PE/VC,
False,105,Female,Humanities,Nonprofit/Gov,Admit
False,3862,Male,STEM,Health Care,Admit
True,4952,Female,STEM,Consulting,
False,3184,Male,Humanities,Technology,Admit
False,2201,Male,Humanities,PE/VC,
False,3922,Male,Business,Investment Management,
False,2242,Male,Business,Energy,
False,5012,Male,Business,Nonprofit/Gov,
False,115,Female,STEM,Nonprofit/Gov,Admit
False,3397,Male,STEM,Financial Services,Admit
True,3235,Female,STEM,Other,
False,1299,Male,STEM,Health Care,
False,1614,Female,Humanities,Other,
True,4646,Female,Humanities,PE/VC,
False,3643,Male,Humanities,Technology,
True,4294,Male,Business,Health Care,
False,915,Female,STEM,Nonprofit/Gov,
False,307,Female,Humanities,Technology,Admit
False,2207,Male,STEM,Nonprofit/Gov,Admit
False,3241,Male,Humanities,Media/Entertainment,
True,1806,Male,Humanities,Investment Banking,
False,1113,Male,Humanities,PE/VC,
False,4797,Male,Business,Consulting,
False,5474,Female,Business,Other,
False,496,Male,STEM,PE/VC,
False,5945,Female,Business,Investment Banking,
False,3882,Female,Humanities,PE/VC,
False,5156,Female,Business,Investment Banking,
True,757,Male,Humanities,Nonprofit/Gov,
False,6166,Female,Humanities,Nonprofit/Gov,
True,5894,Female,Humanities,Consulting,
False,5030,Male,Business,PE/VC,
False,5124,Male,Humanities,Financial Services,
False,1539,Male,Humanities,Nonprofit/Gov,
False,4206,Female,STEM,CPG,
False,3689,Male,STEM,Financial Services,
False,877,Male,Humanities,Consulting,
False,451,Male,Humanities,Consulting,
False,46,Male,STEM,Health Care,
False,4335,Male,Business,Health Care,
False,967,Male,STEM,Nonprofit/Gov,
False,255,Female,Business,Consulting,
False,3810,Female,Business,Financial Services,
False,4360,Male,Business,Consulting,
False,2832,Male,Humanities,Investment Banking,
False,5026,Female,Humanities,PE/VC,
True,2063,Male,STEM,Consulting,
True,287,Female,STEM,Consulting,Admit
True,3562,Female,Business,PE/VC,
False,1740,Male,Business,Health Care,
False,5187,Male,Business,Investment Banking,
False,635,Male,Humanities,Technology,
True,5605,Female,Humanities,Nonprofit/Gov,Admit
False,5814,Male,Humanities,Consulting,
True,642,Male,Business,Consulting,Admit
False,6086,Male,Business,Consulting,
False,2105,Female,Humanities,Technology,
False,1049,Male,Business,Technology,
False,4877,Female,Humanities,Consulting,
True,5899,Female,Humanities,Consulting,Admit
True,281,Male,Business,PE/VC,
True,20,Male,Business,Consulting,
True,5855,Male,Humanities,PE/VC,Admit
False,2920,Male,Business,Financial Services,
False,3157,Male,STEM,Financial Services,
False,2636,Male,Humanities,Technology,Admit
True,4266,Male,Humanities,Consulting,
False,4827,Male,Humanities,Other,
False,2921,Female,Humanities,PE/VC,
False,54,Female,STEM,PE/VC,Admit
False,4145,Male,STEM,Technology,Admit
True,2062,Female,Humanities,Consulting,
False,1353,Female,Humanities,Nonprofit/Gov,
True,4480,Male,STEM,Investment Banking,
False,5320,Male,Humanities,Investment Banking,
False,5773,Female,Business,Investment Management,
False,5982,Male,Business,CPG,
True,1180,Female,Business,Consulting,
True,2800,Male,STEM,Consulting,
False,5123,Male,Business,Nonprofit/Gov,
False,4611,Female,STEM,Consulting,
False,548,Female,Humanities,Consulting,Admit
False,6065,Male,STEM,Health Care,
False,3993,Male,STEM,Consulting,
False,2276,Female,Humanities,Investment Banking,
False,277,Male,Humanities,Investment Banking,
True,1252,Male,Humanities,Consulting,
True,1063,Female,Humanities,Investment Management,Admit
False,5113,Female,Business,Consulting,
False,263,Male,Business,Investment Management,
False,323,Female,Humanities,Technology,
False,6191,Male,STEM,Consulting,
False,4229,Male,Humanities,Other,Admit
False,5229,Female,Humanities,Health Care,
True,1334,Female,Humanities,PE/VC,
False,1924,Male,Business,Nonprofit/Gov,Admit
True,2802,Male,STEM,PE/VC,Admit
False,6136,Male,Business,Consulting,
False,5192,Male,STEM,Health Care,
True,3630,Male,STEM,Nonprofit/Gov,
False,4701,Male,Business,Consulting,
True,2745,Male,Business,Consulting,
