chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,fixed acidity,volatile acidity,citric acid,residual sugar,wine_id,wine_id_r
0.052,4.0,10.0,0.99356,3.33,0.7,12.8,7.0,8.2,0.28,0.4,2.4,842792.0,842792.0
0.096,11.0,26.0,0.9994,3.35,0.83,9.4,6.0,9.1,0.795,0.0,2.6,576060.0,576060.0
0.085,6.0,39.0,0.99346,3.33,0.46,11.9,6.0,7.0,0.43,0.3,2.0,875027.0,875027.0
0.068,7.0,20.0,0.9969,3.48,0.56,9.6,5.0,7.0,0.805,0.0,2.5,476294.0,476294.0
0.27,23.0,110.0,0.9972,3.12,1.02,9.3,5.0,8.9,0.61,0.49,2.0,126046.0,126046.0
0.12,25.0,36.0,0.99519,3.47,0.71,11.3,7.0,6.4,0.57,0.12,2.3,545111.0,545111.0
0.089,23.0,147.0,0.99636,3.26,0.59,9.7,5.0,7.7,0.54,0.26,1.9,691921.0,691921.0
0.07,4.0,10.0,0.9971,3.04,0.63,9.6,5.0,10.2,0.42,0.57,3.4,164203.0,164203.0
0.0819999999999999,14.0,67.0,0.9972,3.34,0.55,9.2,5.0,7.4,0.39,0.48,2.0,567917.0,567917.0
0.128,7.0,21.0,0.9992,3.17,0.84,12.2,7.0,11.9,0.695,0.53,3.4,779215.0,779215.0
0.088,6.0,24.0,0.9988,3.11,0.99,13.3,6.0,11.4,0.625,0.66,6.2,772540.0,772540.0
0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7.0,7.2,0.36,0.46,2.1,656801.0,656801.0
0.093,6.0,24.0,0.99925,3.14,0.71,10.9,6.0,12.0,0.38,0.56,2.1,935350.0,935350.0
0.099,16.0,126.0,0.9969,3.28,0.61,9.5,5.0,6.8,0.63,0.12,3.8,411419.0,411419.0
0.071,28.0,128.0,0.9973,3.42,0.71,10.5,5.0,7.1,0.43,0.42,5.5,979119.0,979119.0
0.054,6.0,17.0,0.9976,3.17,0.47,10.0,5.0,10.2,0.67,0.39,1.9,954601.0,954601.0
0.07,4.0,15.0,0.99693,3.22,0.55,10.3,6.0,7.6,0.48,0.31,2.8,465281.0,465281.0
0.369,15.0,38.0,0.99634,3.01,1.1,9.4,5.0,8.5,0.44,0.5,1.9,780650.0,780650.0
0.064,29.0,38.0,0.99472,3.3,0.56,10.75,6.0,6.7,0.855,0.02,1.9,421363.0,421363.0
0.074,21.0,66.0,0.9974,3.25,0.56,9.2,5.0,7.8,0.55,0.35,2.2,397899.0,397899.0
0.088,6.0,16.0,0.9988,3.09,0.8,9.3,5.0,11.3,0.37,0.41,2.3,563344.0,563344.0
0.062,21.0,28.0,0.99352,3.44,0.55,12.3,6.0,6.6,0.5,0.0,1.8,791803.0,791803.0
0.1,50.0,63.0,0.99544,3.59,0.68,11.4,6.0,6.6,0.58,0.0,2.2,620368.0,620368.0
0.087,3.0,11.0,0.99378,3.71,0.63,12.8,7.0,5.6,0.66,0.0,2.2,819724.0,819724.0
0.083,8.0,29.0,0.99855,3.67,0.73,9.6,5.0,7.1,0.63,0.06,2.0,932307.0,932307.0
0.072,6.0,29.0,0.9987,2.88,0.82,9.8,8.0,12.6,0.31,0.72,2.2,338779.0,338779.0
0.063,13.0,27.0,0.99516,3.26,0.84,11.7,7.0,9.1,0.29,0.33,2.05,594933.0,594933.0
0.071,23.0,58.0,0.99633,3.42,0.97,10.6,5.0,6.1,0.32,0.25,2.3,179152.0,179152.0
0.065,24.0,33.0,0.9954,3.27,0.55,9.7,5.0,8.7,0.84,0.0,1.4,651040.0,651040.0
0.114,3.0,9.0,0.99719,3.33,0.57,10.3,4.0,7.2,0.58,0.54,2.1,734520.0,734520.0
0.065,8.0,17.0,0.99774,3.32,0.71,10.5,6.0,9.1,0.5,0.3,1.9,635683.0,635683.0
0.067,12.0,53.0,0.9971,3.36,0.57,9.1,5.0,7.6,0.52,0.12,3.0,704378.0,704378.0
0.071,13.0,50.0,1.0015,3.16,0.69,9.2,6.0,10.0,0.49,0.2,11.0,474865.0,474865.0
0.052,9.0,17.0,0.99467,3.5,0.63,10.9,6.0,6.5,0.9,0.0,1.6,202872.0,202872.0
0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5.0,7.0,0.6,0.3,4.5,174805.0,174805.0
0.065,5.0,18.0,0.9972,3.21,0.87,11.3,6.0,10.6,0.42,0.48,2.7,350474.0,350474.0
0.062,5.0,12.0,0.99667,3.2,0.67,10.5,6.0,9.2,0.36,0.34,1.6,407736.0,407736.0
0.09,9.0,23.0,0.99648,3.36,0.67,10.4,5.0,8.5,0.21,0.52,1.9,383483.0,383483.0
0.104,10.0,22.0,0.99828,3.39,0.68,10.6,5.0,8.2,0.28,0.6,3.0,465031.0,465031.0
0.05,32.0,96.0,0.9934,3.74,0.62,11.5,5.0,5.0,1.04,0.24,1.6,886847.0,886847.0
0.063,21.0,67.0,0.9952,3.5,0.63,11.1,5.0,7.0,0.23,0.4,1.6,961800.0,961800.0
0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6.0,7.3,0.51,0.18,2.1,760345.0,760345.0
0.088,17.0,46.0,0.9976,3.26,0.51,9.3,4.0,8.8,0.61,0.3,2.8,494631.0,494631.0
0.102,13.0,32.0,1.0,3.28,0.56,10.0,6.0,10.0,0.48,0.24,2.7,896672.0,896672.0
0.067,12.0,27.0,0.9981,3.11,0.97,10.1,6.0,11.5,0.3,0.6,2.0,762709.0,762709.0
0.105,33.0,98.0,1.001,3.2,0.95,9.2,5.0,11.6,0.42,0.53,3.3,984243.0,984243.0
0.105,29.0,53.0,0.9998,3.24,0.67,9.9,5.0,10.4,0.64,0.24,2.8,381539.0,381539.0
0.17,51.0,148.0,0.9986,3.17,0.93,9.2,5.0,8.9,0.62,0.19,3.9,223040.0,223040.0
0.104,12.0,47.0,0.9964,3.19,0.93,9.5,5.0,7.8,0.56,0.19,1.8,693639.0,693639.0
0.166,4.0,11.0,0.99608,3.39,0.52,10.0,5.0,7.2,0.835,0.0,2.0,749073.0,749073.0
0.079,17.0,42.0,0.9972,3.31,0.54,9.6,6.0,8.3,0.66,0.15,1.9,670163.0,670163.0
0.073,29.0,79.0,0.9977,3.29,0.54,9.2,5.0,6.6,0.725,0.2,7.8,238266.0,238266.0
0.071,12.0,35.0,1.0006,3.1,0.56,9.0,6.0,13.2,0.46,0.52,2.2,391894.0,391894.0
0.104,6.0,10.0,0.99664,3.12,0.65,11.8,7.0,10.4,0.38,0.46,2.1,889595.0,889595.0
0.09,16.0,63.0,0.9965,3.19,0.82,9.6,5.0,8.4,0.745,0.11,1.9,631244.0,631244.0
0.077,23.0,49.0,0.9963,3.28,0.67,9.3,5.0,7.9,0.37,0.23,1.8,543158.0,543158.0
0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5.0,10.0,0.32,0.59,2.2,511426.0,511426.0
0.053,13.0,27.0,0.99362,3.57,0.5,11.9,5.0,6.1,0.715,0.1,2.6,179536.0,179536.0
0.081,15.0,26.0,0.99538,3.57,0.63,12.0,5.0,6.2,0.64,0.09,2.5,692049.0,692049.0
0.077,11.0,65.0,0.9971,3.54,0.58,9.3,5.0,6.8,0.61,0.2,1.8,161163.0,161163.0
0.075,5.0,19.0,0.9994,3.14,0.57,11.4,5.0,12.7,0.6,0.49,2.8,288856.0,288856.0
0.077,29.0,60.0,0.9968,3.39,0.53,9.4,6.0,8.9,0.22,0.48,1.8,157120.0,157120.0
0.094,38.0,106.0,0.9982,3.08,0.59,9.1,5.0,9.1,0.47,0.49,2.6,641593.0,641593.0
0.072,38.0,46.0,0.99504,3.38,0.89,11.8,6.0,8.4,0.62,0.12,1.8,361475.0,361475.0
0.07,16.0,61.0,0.99572,3.29,0.6,9.3,5.0,6.8,0.66,0.07,1.6,496611.0,496611.0
0.078,17.0,65.0,0.99294,3.33,0.6,10.5,6.0,6.4,0.56,0.15,1.8,773317.0,773317.0
0.095,22.0,41.0,0.99735,3.02,0.76,9.9,7.0,11.6,0.41,0.54,1.5,562820.0,562820.0
0.084,26.0,45.0,0.99824,3.38,0.64,10.1,6.0,6.8,0.41,0.31,8.8,826027.0,826027.0
0.092,10.0,41.0,0.9974,3.24,0.71,9.8,6.0,7.8,0.735,0.08,2.4,993410.0,993410.0
0.096,5.0,18.0,0.99666,3.2,0.52,9.4,5.0,8.6,0.52,0.38,1.5,765731.0,765731.0
0.0969999999999999,15.0,65.0,0.9959,3.28,0.54,9.2,5.0,6.7,0.58,0.08,1.8,779885.0,779885.0
0.086,12.0,80.0,0.9958,3.38,0.52,10.1,5.0,6.7,0.75,0.12,2.0,424635.0,424635.0
0.08,31.0,131.0,0.99622,3.21,0.52,9.9,5.0,7.8,0.6,0.26,2.0,460964.0,460964.0
0.064,9.0,42.0,0.9963,3.1,0.55,9.4,5.0,8.7,0.765,0.22,2.3,237456.0,237456.0
0.0559999999999999,6.0,35.0,0.99396,3.29,0.71,11.0,6.0,7.9,0.33,0.41,1.5,952383.0,952383.0
0.076,10.0,44.0,0.9957,3.39,0.54,9.7,5.0,7.5,0.49,0.19,1.9,906765.0,906765.0
0.066,40.5,165.0,0.9912,3.25,0.59,11.9,6.0,6.1,0.21,0.4,1.4,516279.0,516279.0
0.055,7.0,12.0,0.99162,3.47,0.53,12.9,6.0,6.4,0.69,0.0,1.65,416406.0,416406.0
0.081,21.0,41.0,0.99518,3.41,0.52,10.8,5.0,6.9,0.57,0.0,2.8,882247.0,882247.0
0.073,16.0,47.0,0.99594,3.4,0.78,11.3,7.0,8.2,0.26,0.34,2.5,654187.0,654187.0
0.086,30.0,147.0,0.9979,3.24,0.53,9.4,5.0,9.6,0.88,0.28,2.4,355970.0,355970.0
0.068,7.0,15.0,0.9973,3.22,0.64,10.1,6.0,11.1,0.18,0.48,1.5,264731.0,264731.0
0.05,38.0,89.0,0.99236,3.3,0.5,10.55,6.0,6.0,0.54,0.06,1.8,623235.0,623235.0
0.079,11.0,39.0,0.9968,3.42,0.58,9.6,5.0,7.5,0.52,0.11,1.5,137708.0,137708.0
0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7.0,7.2,0.36,0.46,2.1,241785.0,241785.0
0.081,14.0,31.0,0.99689,3.59,0.66,9.8,5.0,6.4,0.64,0.21,1.8,206942.0,206942.0
0.072,10.0,26.0,0.9968,3.16,0.78,12.5,7.0,10.2,0.49,0.63,2.9,418344.0,418344.0
0.0559999999999999,15.0,29.0,0.99472,3.23,0.76,11.3,8.0,7.2,0.38,0.31,2.0,281246.0,281246.0
0.089,5.0,14.0,1.0002,3.19,0.44,9.6,5.0,12.3,0.5,0.49,2.2,218333.0,218333.0
0.064,4.0,15.0,0.99576,3.3,0.8,11.2,6.0,9.1,0.37,0.32,2.1,394499.0,394499.0
0.11,34.0,89.0,0.99664,3.24,0.45,9.3,5.0,7.7,0.75,0.27,3.8,495179.0,495179.0
0.071,18.0,36.0,0.99476,3.39,0.56,10.9,5.0,7.0,0.42,0.19,2.3,686431.0,686431.0
0.132,3.0,11.0,0.99577,3.23,0.57,13.2,6.0,9.3,0.38,0.48,3.8,191061.0,191061.0
0.072,15.0,105.0,0.996,3.27,0.54,9.4,6.0,7.9,0.53,0.24,2.0,262388.0,262388.0
0.089,10.0,52.0,0.9968,3.23,0.77,9.5,5.0,8.3,0.715,0.15,1.8,653380.0,653380.0
0.054,7.0,16.0,0.99508,3.45,0.63,11.5,6.0,6.9,0.74,0.03,2.3,215969.0,215969.0
0.067,10.0,42.0,0.9969,3.19,0.59,9.5,5.0,8.8,0.61,0.14,2.4,340902.0,340902.0
0.176,52.0,145.0,0.9986,3.16,0.88,9.2,5.0,8.9,0.62,0.18,3.8,959862.0,959862.0
0.0559999999999999,3.0,7.0,0.99286,3.22,0.37,13.0,5.0,8.0,0.6,0.08,2.6,335388.0,335388.0
0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5.0,7.2,0.695,0.13,2.0,561754.0,561754.0
0.086,15.0,48.0,0.99502,3.12,0.48,10.0,5.0,7.4,0.74,0.07,1.7,579311.0,579311.0
0.076,6.0,15.0,0.9962,3.44,0.58,10.7,5.0,6.6,0.705,0.07,1.6,759026.0,759026.0
0.077,6.0,14.0,0.99555,3.51,0.69,11.0,6.0,6.2,0.44,0.39,2.5,653636.0,653636.0
0.076,8.0,17.0,0.99235,3.2,0.72,13.1,8.0,7.9,0.54,0.34,2.5,485726.0,485726.0
0.057,11.0,20.0,0.99488,3.45,0.56,11.8,4.0,6.5,0.67,0.0,4.3,726794.0,726794.0
0.042,16.0,101.0,0.9924,3.46,0.87,12.9,7.0,5.1,0.51,0.18,2.1,909784.0,909784.0
0.075,6.0,15.0,1.0008,2.86,0.79,8.4,6.0,14.3,0.31,0.74,1.8,871627.0,871627.0
0.049,36.0,109.0,0.99007,2.89,0.44,12.7,6.0,8.0,0.18,0.37,0.9,882658.0,882658.0
0.08,11.0,27.0,0.9974,3.21,0.8,9.4,6.0,8.3,0.26,0.42,2.0,704506.0,704506.0
0.066,10.0,28.0,0.9964,3.33,0.67,11.2,7.0,8.7,0.48,0.3,2.8,995241.0,995241.0
0.092,22.0,31.0,0.99635,3.38,0.58,10.0,6.0,7.5,0.71,0.0,1.6,590336.0,590336.0
0.096,10.0,31.0,0.995,3.46,0.53,11.8,6.0,7.2,0.605,0.02,1.9,947658.0,947658.0
0.075,19.0,66.0,0.99718,3.4,0.64,9.5,5.0,7.6,0.43,0.29,2.1,713280.0,713280.0
0.092,20.0,88.0,0.99918,3.15,0.43,9.4,5.0,10.0,0.35,0.45,2.5,506195.0,506195.0
0.1369999999999999,5.0,9.0,0.99476,3.5,0.4,10.9,3.0,7.6,1.58,0.0,2.1,971503.0,971503.0
0.243,5.5,48.0,0.99612,3.4,0.6,10.3,6.0,6.9,0.765,0.18,2.4,201434.0,201434.0
0.071,7.0,28.0,0.9964,3.28,0.55,9.7,5.0,7.6,0.55,0.21,2.2,424793.0,424793.0
0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6.0,8.0,0.715,0.22,2.3,791672.0,791672.0
0.066,9.0,17.0,0.99496,3.52,0.78,10.6,5.0,6.0,0.64,0.05,1.9,570659.0,570659.0
0.332,8.0,14.0,0.9968,3.21,0.9,10.5,6.0,7.5,0.49,0.2,2.6,527274.0,527274.0
0.0819999999999999,9.0,17.0,0.99484,3.19,0.52,12.5,7.0,9.9,0.27,0.49,5.0,171027.0,171027.0
0.094,9.0,43.0,1.0004,3.29,0.58,9.0,5.0,9.9,0.49,0.58,3.5,361374.0,361374.0
0.0969999999999999,33.0,85.0,0.9962,3.39,0.77,11.4,6.0,7.0,0.38,0.49,2.5,616834.0,616834.0
0.092,8.0,86.0,0.9959,3.23,0.59,9.5,5.0,7.7,0.775,0.42,1.9,804567.0,804567.0
0.078,19.0,59.0,0.99612,3.3,0.48,10.2,5.0,8.0,0.52,0.25,2.0,169473.0,169473.0
0.075,10.0,24.0,1.00005,3.07,0.84,9.2,7.0,15.0,0.21,0.44,2.2,799714.0,799714.0
0.039,4.0,9.0,0.9962,3.4,0.47,9.4,5.0,7.7,0.66,0.04,1.6,442106.0,442106.0
0.053,24.0,32.0,0.99402,3.54,0.6,11.3,5.0,6.2,0.56,0.09,1.7,990031.0,990031.0
0.086,3.0,15.0,0.9975,3.42,0.6,10.8,6.0,7.8,0.6,0.14,2.4,135660.0,135660.0
0.07,29.0,129.0,0.9973,3.42,0.72,10.5,5.0,7.1,0.43,0.42,5.5,252197.0,252197.0
0.075,12.0,19.0,0.99434,3.14,0.71,11.8,7.0,8.5,0.32,0.42,2.3,661949.0,661949.0
0.088,7.0,23.0,0.9962,3.26,0.47,10.0,4.0,8.2,0.915,0.27,2.1,223207.0,223207.0
0.078,35.0,152.0,0.998,3.25,0.48,9.4,5.0,9.8,0.98,0.32,2.3,922670.0,922670.0
0.069,19.0,40.0,0.99387,3.38,0.66,12.6,6.0,6.6,0.58,0.02,2.4,122685.0,122685.0
0.178,10.0,89.0,0.9962,3.3,0.57,9.0,5.0,7.3,1.07,0.09,1.7,547907.0,547907.0
0.107,6.0,15.0,0.9973,3.09,0.66,11.8,7.0,10.5,0.51,0.64,2.4,372637.0,372637.0
0.069,35.0,104.0,0.99632,3.33,0.51,9.5,5.0,7.3,0.69,0.32,2.2,282589.0,282589.0
0.089,17.0,40.0,0.99803,3.29,0.55,9.5,5.0,8.3,0.65,0.1,2.9,270150.0,270150.0
0.063,16.0,37.0,0.9985,3.22,0.78,10.0,6.0,10.8,0.32,0.44,1.6,225056.0,225056.0
0.06,11.0,18.0,0.9962,3.41,0.59,10.8,7.0,6.8,0.59,0.06,6.0,277334.0,277334.0
0.083,8.0,28.0,0.99836,3.33,0.65,10.4,6.0,9.0,0.8,0.12,2.4,313797.0,313797.0
0.216,5.0,16.0,0.99358,3.15,0.81,12.5,7.0,8.0,0.31,0.45,2.1,282321.0,282321.0
0.055,3.0,9.0,0.99738,3.38,0.66,11.6,7.0,8.5,0.34,0.4,4.7,750955.0,750955.0
0.104,12.0,89.0,0.9963,3.04,0.9,10.1,5.0,9.9,0.57,0.25,2.0,594421.0,594421.0
0.095,5.0,14.0,0.99854,3.36,0.53,9.6,5.0,8.1,0.82,0.0,4.1,788939.0,788939.0
0.341,17.0,56.0,0.9969,3.04,1.08,9.2,6.0,7.9,0.32,0.51,1.8,193723.0,193723.0
0.0579999999999999,4.0,8.0,0.9972,3.36,0.33,9.1,4.0,7.9,0.885,0.03,1.8,465582.0,465582.0
0.074,12.0,87.0,0.9978,3.33,0.83,10.5,5.0,7.3,0.45,0.36,5.9,873905.0,873905.0
0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6.0,7.5,0.57,0.02,2.6,955018.0,955018.0
0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6.0,6.8,0.65,0.02,2.1,787108.0,787108.0
0.077,18.0,29.0,0.9965,3.32,0.6,10.0,6.0,7.5,0.64,0.0,2.4,330321.0,330321.0
0.075,12.0,16.0,0.9965,3.45,0.68,11.5,6.0,8.3,0.76,0.29,4.2,406590.0,406590.0
0.048,16.0,42.0,0.99154,3.71,0.74,14.0,7.0,4.9,0.42,0.0,2.1,247999.0,247999.0
0.066,3.0,7.0,0.9947,3.19,0.55,11.4,7.0,9.8,0.34,0.39,1.4,125567.0,125567.0
0.046,29.0,80.0,0.9902,3.49,0.66,13.6,6.0,5.0,0.4,0.5,4.3,630217.0,630217.0
0.076,29.0,61.0,0.9953,3.34,0.6,10.4,5.0,6.8,0.48,0.25,2.0,698638.0,698638.0
0.068,4.0,14.0,0.99562,3.3,0.47,10.5,5.0,7.3,0.49,0.1,2.6,802471.0,802471.0
0.08,17.0,88.0,0.99745,3.53,0.58,9.8,6.0,7.2,0.63,0.03,2.2,527072.0,527072.0
0.0819999999999999,6.0,21.0,1.0002,3.16,0.67,9.7,6.0,13.4,0.27,0.62,2.6,139176.0,139176.0
0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5.0,8.1,0.87,0.0,2.2,254814.0,254814.0
0.084,6.0,23.0,0.9983,3.61,0.96,9.9,6.0,7.3,0.66,0.0,2.0,328984.0,328984.0
0.068,5.0,11.0,0.99478,3.19,0.46,11.4,5.0,9.8,0.39,0.43,1.65,859212.0,859212.0
0.078,6.0,23.0,0.9957,3.3,0.58,11.2,5.0,7.6,0.41,0.33,2.5,344192.0,344192.0
0.103,6.0,10.0,0.99604,3.13,0.58,11.9,7.0,9.0,0.38,0.41,2.4,283506.0,283506.0
0.071,7.0,16.0,0.99462,3.21,0.69,12.5,8.0,9.1,0.4,0.5,1.8,330318.0,330318.0
0.074,27.0,65.0,0.9969,3.28,0.79,10.7,5.0,9.3,0.32,0.57,2.0,150323.0,150323.0
0.074,20.0,56.0,0.99672,3.35,0.56,9.2,5.0,7.3,0.91,0.1,1.8,592974.0,592974.0
0.078,20.0,78.0,0.9992,3.19,0.7,10.0,6.0,10.6,0.34,0.49,3.2,399385.0,399385.0
0.085,6.0,24.0,0.9984,3.31,0.59,9.2,6.0,8.3,0.6,0.13,2.6,762596.0,762596.0
0.073,34.0,44.0,0.99494,3.1,0.43,9.3,5.0,7.5,0.58,0.2,2.0,489165.0,489165.0
0.08,16.0,33.0,0.99736,3.58,0.69,10.8,7.0,7.4,0.635,0.1,2.4,633364.0,633364.0
0.073,10.0,26.0,0.9984,3.34,0.75,10.2,6.0,9.3,0.39,0.4,2.6,192925.0,192925.0
0.074,4.0,23.0,0.9971,3.15,0.74,9.2,5.0,8.8,0.66,0.26,1.7,468077.0,468077.0
0.104,8.0,21.0,0.99769,3.27,0.72,9.6,5.0,9.0,0.58,0.25,2.0,266348.0,266348.0
0.0969999999999999,7.0,31.0,0.9976,3.27,0.6,9.3,6.0,8.7,0.54,0.26,2.5,302257.0,302257.0
0.063,10.0,28.0,0.99613,3.25,0.53,10.2,6.0,8.2,0.44,0.24,2.3,569251.0,569251.0
0.0819999999999999,10.0,22.0,0.9976,3.22,0.44,9.6,5.0,8.4,0.56,0.04,2.0,916218.0,916218.0
0.467,18.0,69.0,0.9973,3.08,1.31,9.3,5.0,7.8,0.41,0.68,1.7,678461.0,678461.0
0.079,7.0,22.0,0.99669,3.46,0.61,10.2,5.0,6.7,0.56,0.09,2.9,753417.0,753417.0
0.08,3.0,8.0,0.99817,3.27,0.58,11.0,5.0,8.6,0.37,0.65,6.4,954113.0,954113.0
0.078,8.0,15.0,0.99498,3.35,0.62,10.4,6.0,6.8,0.65,0.02,2.1,516163.0,516163.0
0.075,10.0,48.0,0.9976,3.34,0.46,9.4,5.0,8.0,0.43,0.36,2.3,296874.0,296874.0
0.084,6.0,17.0,0.99704,3.27,0.77,10.8,6.0,9.3,0.5,0.36,1.8,861844.0,861844.0
0.0819999999999999,10.0,18.0,0.99774,3.22,0.65,9.3,6.0,10.1,0.45,0.23,1.9,448921.0,448921.0
0.0409999999999999,16.0,46.0,0.99258,4.01,0.59,12.5,6.0,5.0,0.74,0.0,1.2,731686.0,731686.0
0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7.0,7.2,0.37,0.32,2.0,819096.0,819096.0
0.064,12.0,25.0,0.99516,3.26,0.84,11.7,7.0,9.1,0.3,0.34,2.0,107468.0,107468.0
0.091,15.0,21.0,0.99572,3.38,0.6,11.3,6.0,7.0,0.69,0.07,2.5,700463.0,700463.0
0.08,6.0,13.0,0.99774,3.22,0.76,11.4,6.0,10.4,0.52,0.45,2.0,369368.0,369368.0
0.064,12.0,31.0,0.9984,3.26,0.65,10.2,5.0,9.3,0.41,0.39,2.2,145994.0,145994.0
0.088,16.0,37.0,0.9972,3.31,0.58,10.7,6.0,8.0,0.62,0.33,2.7,735336.0,735336.0
0.084,15.0,48.0,0.9968,3.21,0.59,10.0,5.0,7.6,0.42,0.08,2.7,813853.0,813853.0
0.074,48.0,90.0,0.99621,3.38,0.62,10.8,5.0,7.8,0.815,0.01,2.6,267923.0,267923.0
0.0819999999999999,23.0,144.0,0.99782,3.27,0.55,9.4,5.0,9.5,0.57,0.27,2.3,209851.0,209851.0
0.083,13.0,28.0,0.9966,3.52,0.62,10.2,7.0,7.0,0.6,0.12,2.2,668103.0,668103.0
0.07,12.0,28.0,0.99768,3.52,0.73,9.5,6.0,7.3,0.51,0.18,2.1,395312.0,395312.0
0.043,6.0,12.0,0.99354,3.3,0.65,11.4,6.0,6.9,0.45,0.11,2.4,123712.0,123712.0
0.073,25.0,60.0,0.99638,3.29,0.75,10.9,6.0,8.2,0.635,0.1,2.1,152440.0,152440.0
0.092,24.0,70.0,0.99798,3.21,0.69,10.5,6.0,10.5,0.43,0.35,3.3,295305.0,295305.0
0.093,13.0,54.0,0.99724,3.36,0.54,10.1,5.0,8.3,0.85,0.14,2.5,507386.0,507386.0
0.07,14.0,47.0,0.9991,3.3,0.56,9.6,4.0,10.5,0.59,0.49,2.1,266720.0,266720.0
0.086,5.0,18.0,0.9986,3.4,0.55,9.6,6.0,7.8,0.645,0.0,5.5,832479.0,832479.0
0.084,6.0,11.0,0.99892,3.48,0.49,11.0,3.0,8.3,1.02,0.02,3.4,340140.0,340140.0
0.077,8.0,20.0,0.99852,3.09,0.53,11.0,5.0,11.5,0.42,0.48,2.6,518414.0,518414.0
0.069,9.0,23.0,0.9968,3.3,1.2,10.3,5.0,8.1,0.66,0.22,2.2,997903.0,997903.0
0.084,10.0,31.0,0.99656,3.25,0.5,9.8,5.0,8.1,0.87,0.0,2.2,195164.0,195164.0
0.0819999999999999,18.0,82.0,0.99708,3.33,0.68,9.7,6.0,7.4,0.37,0.43,2.6,631652.0,631652.0
0.079,32.0,151.0,0.998,3.15,0.53,9.5,5.0,9.8,1.24,0.34,2.0,765231.0,765231.0
0.073,22.0,84.0,0.9972,3.32,0.7,9.6,4.0,7.5,0.38,0.48,2.6,643975.0,643975.0
0.09,11.0,37.0,0.9979,3.43,0.76,9.7,6.0,7.4,0.63,0.07,2.4,758538.0,758538.0
0.074,6.0,18.0,0.9962,3.2,1.13,12.0,7.0,9.4,0.27,0.53,2.4,252712.0,252712.0
0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6.0,8.2,0.24,0.34,5.1,564404.0,564404.0
0.049,38.0,67.0,0.996,3.33,0.93,11.3,5.0,7.9,0.18,0.4,2.2,478700.0,478700.0
0.061,52.0,73.0,0.99786,3.47,0.9,10.2,6.0,9.4,0.24,0.33,2.3,849518.0,849518.0
0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6.0,7.4,0.6,0.26,2.1,327540.0,327540.0
0.062,4.0,9.0,0.99584,3.35,0.54,10.5,5.0,7.0,0.51,0.09,2.1,180626.0,180626.0
0.093,11.0,44.0,0.99888,3.31,0.55,9.5,6.0,9.1,0.68,0.11,2.8,950180.0,950180.0
0.052,6.0,16.0,0.9948,3.35,0.7,12.5,6.0,8.9,0.43,0.45,1.9,875727.0,875727.0
0.072,10.0,20.0,0.9973,3.34,0.79,12.2,7.0,9.4,0.41,0.48,4.6,690915.0,690915.0
0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6.0,7.5,0.57,0.02,2.6,998302.0,998302.0
0.075,17.0,60.0,0.998,3.16,0.58,9.8,6.0,11.2,0.28,0.56,1.9,903785.0,903785.0
0.103,13.0,98.0,0.99938,3.45,0.62,9.5,5.0,7.5,0.6,0.32,2.7,686327.0,686327.0
0.087,8.0,38.0,0.9972,3.58,0.61,10.5,6.0,7.5,0.52,0.42,2.3,170765.0,170765.0
0.066,6.0,22.0,0.9986,3.17,0.66,11.2,6.0,11.1,0.45,0.73,3.2,372375.0,372375.0
0.07,13.0,40.0,0.997,3.44,0.6,9.1,5.0,7.1,0.65,0.18,1.8,107087.0,107087.0
0.083,25.0,57.0,0.9983,3.39,0.54,9.2,5.0,8.8,0.24,0.54,2.5,842051.0,842051.0
0.089,14.0,37.0,0.99615,3.34,0.56,9.2,6.0,7.0,0.43,0.36,1.6,302897.0,302897.0
0.076,13.0,27.0,0.99622,3.54,0.6,11.9,6.0,6.2,0.7,0.15,5.1,171563.0,171563.0
0.085,18.0,101.0,0.9956,3.34,0.52,10.2,5.0,6.8,0.64,0.1,2.1,600849.0,600849.0
0.124,21.0,58.0,0.9997,3.46,0.72,10.2,5.0,6.8,0.69,0.0,5.6,749371.0,749371.0
0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5.0,7.2,0.695,0.13,2.0,910347.0,910347.0
0.078,15.0,37.0,0.9973,3.35,0.86,12.8,8.0,7.9,0.35,0.46,3.6,469110.0,469110.0
0.157,1.0,44.0,0.9973,3.3,0.92,9.5,6.0,7.9,0.4,0.29,1.8,976657.0,976657.0
0.091,18.0,80.0,0.9976,3.37,0.8,9.6,6.0,8.0,0.33,0.53,2.5,785143.0,785143.0
